"age","workclass","education_num","marital_status","occupation","race","sex","hour_per_week","income"
44,"Government",14,"Married","Professional","White","Male",35,">50K"
19,"Private",10,"Single","OfficeLabour","White","Male",40,"<=50K"
47,"Private",13,"Married","OfficeLabour","White","Male",40,">50K"
40,"Private",10,"Divorced","Service","White","Female",48,"<=50K"
45,"Private",9,"Widowed","Sales","White","Female",45,"<=50K"
43,"Private",9,"Separated","ManualLabour","Black","Female",45,"<=50K"
50,"Private",16,"Divorced","Professional","White","Male",50,">50K"
29,"Private",13,"Single","Professional","White","Male",40,"<=50K"
47,"Private",13,"Single","OfficeLabour","White","Male",50,"<=50K"
24,"Private",9,"Single","Sales","White","Male",35,"<=50K"
21,"Private",9,"Single","OfficeLabour","White","Female",40,"<=50K"
30,"SelfEmployed",9,"Married","OfficeLabour","White","Male",50,">50K"
74,"SelfEmployed",15,"Divorced","Professional","White","Male",40,"<=50K"
70,"SelfEmployed",10,"Married","ManualLabour","White","Male",70,"<=50K"
27,"Private",11,"Married","ManualLabour","White","Male",40,"<=50K"
32,"Government",13,"Divorced","OfficeLabour","Asian-Pac-Islander","Female",46,"<=50K"
30,"Private",7,"Married","ManualLabour","White","Male",50,"<=50K"
29,"Government",11,"Divorced","Service","White","Male",56,"<=50K"
18,"Private",7,"Single","ManualLabour","White","Male",40,"<=50K"
31,"Private",9,"Married","ManualLabour","White","Male",40,">50K"
39,"Government",10,"Married","Service","White","Male",70,"<=50K"
21,"Private",10,"Single","Service","White","Female",30,"<=50K"
31,"Private",9,"Married","ManualLabour","White","Male",38,"<=50K"
33,"Government",10,"Married","Service","White","Male",40,"<=50K"
39,"Private",15,"Divorced","Professional","White","Male",70,">50K"
29,"Private",9,"Married","ManualLabour","White","Male",40,"<=50K"
34,"Private",10,"Married","Service","White","Male",40,"<=50K"
52,"Government",13,"Widowed","OfficeLabour","White","Female",55,"<=50K"
35,"Private",9,"Single","Sales","White","Male",25,"<=50K"
33,"Private",6,"Married","ManualLabour","White","Male",40,"<=50K"
43,"Private",13,"Married","OfficeLabour","Asian-Pac-Islander","Male",50,">50K"
51,"Government",13,"Married","OfficeLabour","White","Male",40,">50K"
36,"Private",9,"Single","Service","White","Female",30,"<=50K"
17,"Government",7,"Single","Professional","White","Female",40,"<=50K"
32,"Private",9,"Married","ManualLabour","White","Male",40,"<=50K"
39,"Private",9,"Single","ManualLabour","Black","Female",40,"<=50K"
19,"SelfEmployed",10,"Single","ManualLabour","White","Male",60,"<=50K"
54,"Private",7,"Divorced","OfficeLabour","White","Male",40,">50K"
45,"Private",13,"Divorced","Professional","White","Male",50,">50K"
47,"Government",13,"Divorced","Professional","Black","Female",40,"<=50K"
49,"SelfEmployed",9,"Married","ManualLabour","White","Male",98,"<=50K"
32,"Private",9,"Divorced","OfficeLabour","White","Female",40,"<=50K"
28,"SelfEmployed",9,"Married","ManualLabour","White","Male",50,"<=50K"
39,"SelfEmployed",13,"Married","Sales","White","Male",40,"<=50K"
27,"SelfEmployed",9,"Single","Sales","White","Male",50,"<=50K"
42,"Government",14,"Married","Professional","White","Female",38,">50K"
24,"Private",13,"Married","Professional","White","Male",44,"<=50K"
45,"Private",13,"Married","ManualLabour","White","Male",45,">50K"
19,"Private",9,"Single","Service","White","Male",30,"<=50K"
46,"Private",6,"Married","ManualLabour","White","Male",40,">50K"
50,"Private",9,"Married","ManualLabour","White","Male",40,"<=50K"
32,"Private",9,"Single","OfficeLabour","White","Female",42,"<=50K"
47,"SelfEmployed",15,"Married","Professional","White","Male",50,">50K"
43,"SelfEmployed",9,"Married","ManualLabour","White","Male",50,"<=50K"
29,"Private",13,"Single","ManualLabour","White","Male",40,"<=50K"
90,"Private",13,"Single","Professional","White","Female",10,"<=50K"
41,"Private",15,"Married","OfficeLabour","White","Female",50,">50K"
24,"Private",1,"Single","ManualLabour","White","Male",36,"<=50K"
24,"Private",10,"Single","ManualLabour","White","Male",50,"<=50K"
24,"Private",10,"Single","Service","White","Female",53,"<=50K"
35,"Private",9,"Married","OfficeLabour","White","Female",42,">50K"
30,"Private",13,"Single","OfficeLabour","White","Male",40,"<=50K"
46,"Private",13,"Separated","OfficeLabour","White","Female",40,"<=50K"
19,"Government",10,"Single","OfficeLabour","White","Female",30,"<=50K"
39,"Private",5,"Separated","ManualLabour","White","Male",35,"<=50K"
43,"Private",9,"Married","ManualLabour","White","Male",40,"<=50K"
35,"Private",9,"Single","OfficeLabour","White","Female",40,"<=50K"
65,"Private",9,"Widowed","Sales","White","Female",24,"<=50K"
34,"Private",9,"Divorced","ManualLabour","White","Male",40,"<=50K"
41,"Private",11,"Married","Sales","White","Male",40,"<=50K"
24,"SelfEmployed",10,"Single","ManualLabour","White","Male",60,"<=50K"
24,"Private",9,"Single","Service","Amer-Indian-Eskimo","Male",35,"<=50K"
34,"SelfEmployed",14,"Single","OfficeLabour","White","Female",45,">50K"
33,"Private",9,"Married","Sales","White","Male",40,">50K"
37,"Private",9,"Single","ManualLabour","White","Male",38,"<=50K"
39,"SelfEmployed",9,"Married","ManualLabour","White","Male",60,">50K"
58,"Private",9,"Divorced","Service","White","Female",25,"<=50K"
36,"SelfEmployed",9,"Married","ManualLabour","White","Male",35,"<=50K"
33,"Government",10,"Married","Service","White","Female",40,"<=50K"
42,"Government",14,"Married","Professional","White","Male",55,"<=50K"
57,"Private",9,"Separated","ManualLabour","White","Male",40,"<=50K"
67,"Government",9,"Married","Service","White","Male",40,">50K"
23,"Private",9,"Divorced","ManualLabour","White","Male",40,"<=50K"
35,"Private",10,"Married","Professional","Amer-Indian-Eskimo","Male",40,"<=50K"
43,"Private",13,"Married","Professional","White","Male",55,">50K"
39,"SelfEmployed",10,"Married","ManualLabour","White","Male",60,"<=50K"
36,"Private",9,"Single","ManualLabour","White","Male",40,"<=50K"
29,"Government",12,"Divorced","Service","White","Female",13,"<=50K"
25,"Private",9,"Single","ManualLabour","White","Male",40,"<=50K"
54,"Private",6,"Separated","ManualLabour","Black","Male",45,">50K"
24,"Private",9,"Married","ManualLabour","White","Male",44,"<=50K"
50,"SelfEmployed",13,"Married","Sales","Asian-Pac-Islander","Male",60,">50K"
70,"Private",6,"Married","ManualLabour","White","Male",50,"<=50K"
61,"Private",13,"Divorced","Sales","Black","Male",48,">50K"
51,"Government",13,"Married","OfficeLabour","White","Male",40,"<=50K"
38,"SelfEmployed",14,"Married","ManualLabour","White","Male",70,"<=50K"
51,"Private",9,"Divorced","Professional","White","Female",40,">50K"
28,"Private",9,"Single","Service","White","Male",40,"<=50K"
66,"SelfEmployed",15,"Married","Professional","White","Male",25,">50K"
57,"SelfEmployed",9,"Separated","ManualLabour","White","Male",60,">50K"
29,"Private",10,"Single","OfficeLabour","White","Female",40,"<=50K"
21,"Private",10,"Single","Sales","Black","Female",40,"<=50K"
42,"Private",6,"Married","ManualLabour","Other","Male",43,">50K"
74,"Private",15,"Married","Professional","White","Male",50,">50K"
50,"Private",10,"Divorced","Sales","White","Female",40,"<=50K"
65,"Private",9,"Divorced","Service","White","Female",14,"<=50K"
44,"Private",7,"Separated","Service","Black","Female",30,"<=50K"
34,"Private",11,"Married","Professional","White","Male",50,">50K"
17,"Private",6,"Single","Service","White","Male",10,"<=50K"
43,"Private",10,"Married","ManualLabour","White","Male",60,"<=50K"
32,"Private",12,"Divorced","OfficeLabour","White","Female",40,"<=50K"
54,"Private",13,"Married","Sales","White","Male",40,">50K"
20,"Private",10,"Single","OfficeLabour","White","Female",20,"<=50K"
23,"Private",10,"Single","Professional","White","Male",10,"<=50K"
34,"Private",9,"Married","Service","White","Male",45,"<=50K"
30,"Private",10,"Single","Sales","White","Male",20,"<=50K"
32,"Private",4,"Married","ManualLabour","White","Male",40,"<=50K"
40,"Private",13,"Married","Professional","White","Male",60,">50K"
28,"Private",10,"Single","ManualLabour","Black","Male",40,"<=50K"
44,"Private",9,"Married","ManualLabour","White","Male",45,">50K"
29,"Government",11,"Married","Service","White","Female",35,">50K"
28,"Private",16,"Single","Professional","White","Male",50,"<=50K"
37,"Private",10,"Married","OfficeLabour","White","Male",40,"<=50K"
56,"SelfEmployed",10,"Married","ManualLabour","White","Male",40,"<=50K"
27,"Private",13,"Single","Professional","White","Male",40,"<=50K"
34,"Private",9,"Divorced","ManualLabour","White","Female",20,"<=50K"
37,"Private",9,"Divorced","ManualLabour","White","Male",40,"<=50K"
66,"SelfEmployed",13,"Married","Sales","White","Male",40,">50K"
19,"Private",9,"Single","Professional","White","Male",30,"<=50K"
60,"Private",11,"Divorced","Professional","White","Female",40,"<=50K"
54,"SelfEmployed",10,"Married","ManualLabour","White","Male",30,"<=50K"
47,"Private",9,"Married","ManualLabour","White","Male",40,">50K"
47,"Private",10,"Divorced","Professional","White","Male",48,">50K"
48,"SelfEmployed",11,"Married","ManualLabour","White","Male",60,"<=50K"
50,"SelfEmployed",10,"Married","OfficeLabour","White","Male",50,">50K"
62,"Private",5,"Widowed","Service","Black","Female",25,"<=50K"
45,"Private",10,"Married","Service","White","Male",40,"<=50K"
55,"Government",9,"Married","ManualLabour","White","Male",40,"<=50K"
62,"Private",9,"Widowed","Sales","White","Female",32,"<=50K"
25,"Private",6,"Married","ManualLabour","White","Male",40,"<=50K"
49,"Private",7,"Divorced","OfficeLabour","White","Female",38,"<=50K"
32,"Government",10,"Single","Service","Black","Female",40,"<=50K"
25,"Government",9,"Single","ManualLabour","Amer-Indian-Eskimo","Male",40,"<=50K"
39,"Private",10,"Married","ManualLabour","White","Male",50,"<=50K"
27,"Government",10,"Married","OfficeLabour","White","Male",50,"<=50K"
43,"Private",9,"Married","Service","Black","Male",40,">50K"
30,"Private",9,"Divorced","Service","Asian-Pac-Islander","Female",40,"<=50K"
21,"Private",10,"Single","Sales","White","Female",20,"<=50K"
33,"Private",15,"Married","OfficeLabour","White","Female",40,">50K"
33,"Private",10,"Single","OfficeLabour","White","Male",50,"<=50K"
33,"Private",7,"Single","OfficeLabour","Black","Female",38,"<=50K"
70,"Private",4,"Widowed","Service","White","Female",35,"<=50K"
25,"Private",10,"Single","Service","Black","Male",42,"<=50K"
17,"Private",7,"Single","Service","White","Male",25,"<=50K"
20,"Private",10,"Single","ManualLabour","White","Male",40,"<=50K"
19,"Private",10,"Single","Service","Black","Male",35,"<=50K"
71,"Government",10,"Married","OfficeLabour","White","Male",40,">50K"
31,"Private",12,"Married","OfficeLabour","White","Male",40,"<=50K"
26,"Private",13,"Married","Sales","White","Male",55,"<=50K"
52,"Private",14,"Married","OfficeLabour","White","Male",40,"<=50K"
26,"Private",13,"Single","OfficeLabour","White","Female",40,"<=50K"
38,"Private",9,"Divorced","ManualLabour","White","Male",45,"<=50K"
25,"Private",10,"Single","Service","White","Male",40,"<=50K"
22,"Private",13,"Single","Professional","White","Female",9,"<=50K"
48,"Government",10,"Married","Service","White","Male",40,">50K"
53,"Private",9,"Married","ManualLabour","White","Male",40,">50K"
30,"SelfEmployed",12,"Divorced","ManualLabour","White","Male",50,"<=50K"
44,"Private",10,"Married","ManualLabour","White","Male",60,">50K"
32,"Government",13,"Married","Professional","Asian-Pac-Islander","Male",56,">50K"
59,"SelfEmployed",7,"Married","ManualLabour","White","Male",20,"<=50K"
49,"Private",10,"Divorced","ManualLabour","Black","Female",40,"<=50K"
31,"Private",9,"Single","ManualLabour","White","Male",50,">50K"
53,"Private",3,"Married","ManualLabour","Other","Male",40,">50K"
44,"Private",5,"Single","ManualLabour","White","Male",40,"<=50K"
36,"Private",13,"Married","Professional","Asian-Pac-Islander","Male",55,">50K"
36,"Private",9,"Single","Sales","White","Female",40,"<=50K"
37,"Private",5,"Married","ManualLabour","White","Male",50,">50K"
67,"SelfEmployed",9,"Married","Professional","White","Female",30,">50K"
29,"Private",13,"Single","Sales","Black","Male",40,"<=50K"
52,"Private",9,"Divorced","Sales","White","Male",40,"<=50K"
37,"Private",9,"Married","ManualLabour","White","Male",40,"<=50K"
21,"Private",10,"Single","Service","White","Female",40,"<=50K"
36,"Private",10,"Divorced","OfficeLabour","Black","Female",38,"<=50K"
24,"Private",9,"Single","ManualLabour","Black","Female",30,"<=50K"
31,"Private",9,"Single","OfficeLabour","Black","Male",40,"<=50K"
54,"Government",9,"Widowed","OfficeLabour","White","Female",35,"<=50K"
44,"Private",13,"Married","Service","White","Male",40,"<=50K"
18,"Private",10,"Single","ManualLabour","Other","Male",30,"<=50K"
41,"Private",9,"Married","ManualLabour","White","Female",40,"<=50K"
37,"SelfEmployed",14,"Divorced","OfficeLabour","White","Female",70,"<=50K"
26,"Government",13,"Single","Professional","Asian-Pac-Islander","Male",20,"<=50K"
68,"SelfEmployed",16,"Married","Professional","White","Male",50,"<=50K"
31,"Private",10,"Married","Sales","White","Male",40,"<=50K"
48,"Private",9,"Divorced","ManualLabour","White","Male",40,"<=50K"
26,"Private",10,"Married","ManualLabour","Black","Male",40,"<=50K"
63,"Private",5,"Married","ManualLabour","White","Male",40,"<=50K"
19,"Private",10,"Single","ManualLabour","White","Male",20,"<=50K"
42,"SelfEmployed",9,"Married","Sales","White","Male",60,"<=50K"
64,"Government",12,"Married","Service","Asian-Pac-Islander","Male",40,">50K"
32,"Private",13,"Single","ManualLabour","White","Male",40,"<=50K"
50,"Private",9,"Married","ManualLabour","White","Male",47,"<=50K"
73,"Private",9,"Married","ManualLabour","Asian-Pac-Islander","Male",40,"<=50K"
32,"Private",13,"Single","Professional","Black","Female",40,"<=50K"
53,"Private",10,"Married","ManualLabour","White","Male",45,">50K"
58,"Private",13,"Divorced","Sales","White","Male",40,"<=50K"
37,"Government",10,"Married","ManualLabour","White","Male",40,">50K"
24,"Private",10,"Single","ManualLabour","White","Male",15,"<=50K"
53,"Private",13,"Married","OfficeLabour","White","Male",50,">50K"
23,"Private",10,"Single","OfficeLabour","Other","Female",40,"<=50K"
30,"Private",9,"Married","OfficeLabour","White","Female",40,"<=50K"
38,"Private",13,"Single","Service","White","Female",35,"<=50K"
28,"Private",9,"Single","ManualLabour","White","Male",40,"<=50K"
19,"Private",8,"Single","Service","White","Female",20,"<=50K"
45,"Private",9,"Married","ManualLabour","Black","Male",40,"<=50K"
26,"Private",13,"Single","OfficeLabour","White","Male",40,"<=50K"
33,"Private",5,"Single","Sales","White","Female",40,"<=50K"
54,"Private",14,"Married","OfficeLabour","White","Female",55,">50K"
23,"Private",10,"Single","OfficeLabour","White","Female",50,"<=50K"
43,"SelfEmployed",9,"Married","Sales","White","Male",55,">50K"
37,"Private",5,"Single","Service","White","Female",30,"<=50K"
31,"Private",4,"Married","Service","White","Male",40,"<=50K"
56,"SelfEmployed",8,"Married","OfficeLabour","White","Male",40,"<=50K"
25,"Private",7,"Single","ManualLabour","White","Male",40,"<=50K"
17,"Private",7,"Single","Service","Black","Female",25,"<=50K"
37,"Private",9,"Widowed","OfficeLabour","White","Female",68,"<=50K"
60,"Private",11,"Married","Service","White","Male",40,"<=50K"
59,"Government",13,"Married","OfficeLabour","White","Female",40,"<=50K"
59,"Government",9,"Married","ManualLabour","White","Male",40,">50K"
46,"SelfEmployed",15,"Married","Professional","White","Male",40,">50K"
24,"Private",9,"Single","ManualLabour","White","Male",50,"<=50K"
29,"Private",9,"Married","Service","White","Female",40,">50K"
33,"SelfEmployed",11,"Divorced","Service","White","Female",99,"<=50K"
23,"Government",10,"Single","Service","White","Male",40,"<=50K"
20,"Private",10,"Single","OfficeLabour","White","Male",25,"<=50K"
60,"Private",9,"Widowed","Service","White","Female",44,"<=50K"
44,"Private",6,"Single","Sales","Other","Female",35,"<=50K"
18,"Private",9,"Single","ManualLabour","White","Male",25,"<=50K"
52,"Government",8,"Single","Service","Black","Female",40,"<=50K"
31,"Private",9,"Divorced","ManualLabour","White","Male",45,"<=50K"
30,"Private",13,"Widowed","Professional","White","Female",55,">50K"
33,"Private",9,"Married","ManualLabour","White","Male",40,"<=50K"
20,"Private",10,"Single","Service","White","Female",32,"<=50K"
33,"Private",11,"Separated","OfficeLabour","Black","Female",50,"<=50K"
25,"Private",9,"Single","Service","Black","Female",35,"<=50K"
63,"Private",9,"Separated","ManualLabour","White","Female",20,"<=50K"
63,"SelfEmployed",10,"Widowed","OfficeLabour","White","Male",35,"<=50K"
43,"Private",9,"Separated","Sales","White","Female",30,"<=50K"
58,"Private",7,"Widowed","ManualLabour","White","Female",40,"<=50K"
35,"Private",11,"Single","OfficeLabour","White","Female",40,">50K"
42,"Private",10,"Married","OfficeLabour","White","Male",55,">50K"
20,"Government",10,"Single","Service","White","Male",25,"<=50K"
35,"Private",9,"Divorced","ManualLabour","White","Male",40,"<=50K"
